split,generator,synthetic_file,source,classifier,size_multiplier,n_train_rows,n_synthetic_available,pcd,js,ws,accuracy,auc,sensitivity,specificity,precision,f1,brier
1,TVAE,4.csv,synthetic,lr,1.0,614,43299,1.465135632479938,0.362676152935179,0.0804949547617313,0.7532467532467533,0.8122222222222222,0.7037037037037037,0.78,0.6333333333333333,0.6666666666666666,0.19438739387022813
1,TVAE,4.csv,synthetic,xgb,1.0,614,43299,1.465135632479938,0.362676152935179,0.0804949547617313,0.7467532467532467,0.8159259259259259,0.6851851851851852,0.78,0.6271186440677966,0.6548672566371682,0.18598021566867828
1,TVAE,4.csv,synthetic,lr,2.0,1228,43299,1.465135632479938,0.362676152935179,0.0804949547617313,0.7467532467532467,0.8177777777777778,0.6296296296296297,0.81,0.6415094339622641,0.6355140186915887,0.1879225216192963
1,TVAE,4.csv,synthetic,xgb,2.0,1228,43299,1.465135632479938,0.362676152935179,0.0804949547617313,0.7402597402597403,0.8101851851851851,0.6666666666666666,0.78,0.6206896551724138,0.6428571428571429,0.19052809476852417
1,TVAE,4.csv,synthetic,lr,3.0,1842,43299,1.465135632479938,0.362676152935179,0.0804949547617313,0.7467532467532467,0.8124074074074074,0.6481481481481481,0.8,0.6363636363636364,0.6422018348623854,0.19280515429137626
1,TVAE,4.csv,synthetic,xgb,3.0,1842,43299,1.465135632479938,0.362676152935179,0.0804949547617313,0.7467532467532467,0.8174074074074074,0.6666666666666666,0.79,0.631578947368421,0.6486486486486487,0.1853439211845398
1,TVAE,5.csv,synthetic,lr,1.0,614,43299,1.2848475672728006,0.3647683677689626,0.094705558379987,0.7662337662337663,0.8248148148148149,0.6851851851851852,0.81,0.6607142857142857,0.6727272727272727,0.1781426925437584
1,TVAE,5.csv,synthetic,xgb,1.0,614,43299,1.2848475672728006,0.3647683677689626,0.094705558379987,0.7662337662337663,0.820925925925926,0.6851851851851852,0.81,0.6607142857142857,0.6727272727272727,0.17793558537960052
1,TVAE,5.csv,synthetic,lr,2.0,1228,43299,1.2848475672728006,0.3647683677689626,0.094705558379987,0.7532467532467533,0.8211111111111112,0.6666666666666666,0.8,0.6428571428571429,0.6545454545454545,0.18503596692192423
1,TVAE,5.csv,synthetic,xgb,2.0,1228,43299,1.2848475672728006,0.3647683677689626,0.094705558379987,0.7402597402597403,0.8211111111111111,0.6851851851851852,0.77,0.6166666666666667,0.6491228070175439,0.1837918609380722
1,TVAE,5.csv,synthetic,lr,3.0,1842,43299,1.2848475672728006,0.3647683677689626,0.094705558379987,0.7402597402597403,0.8207407407407408,0.6481481481481481,0.79,0.625,0.6363636363636364,0.18873794570031505
1,TVAE,5.csv,synthetic,xgb,3.0,1842,43299,1.2848475672728006,0.3647683677689626,0.094705558379987,0.7662337662337663,0.8212962962962964,0.7222222222222222,0.79,0.65,0.6842105263157895,0.17900466918945312
1,TVAE,6.csv,synthetic,lr,1.0,614,43299,0.9087516771450768,0.3637125764340012,0.0999490286586067,0.7402597402597403,0.7996296296296296,0.7222222222222222,0.75,0.609375,0.6610169491525424,0.19971386064880725
1,TVAE,6.csv,synthetic,xgb,1.0,614,43299,0.9087516771450768,0.3637125764340012,0.0999490286586067,0.7142857142857143,0.784074074074074,0.6666666666666666,0.74,0.5806451612903226,0.6206896551724138,0.20039260387420654
1,TVAE,6.csv,synthetic,lr,2.0,1228,43299,0.9087516771450768,0.3637125764340012,0.0999490286586067,0.7337662337662337,0.8022222222222223,0.6851851851851852,0.76,0.6065573770491803,0.6434782608695652,0.19594970937905967
1,TVAE,6.csv,synthetic,xgb,2.0,1228,43299,0.9087516771450768,0.3637125764340012,0.0999490286586067,0.7402597402597403,0.8022222222222222,0.6666666666666666,0.78,0.6206896551724138,0.6428571428571429,0.18577413260936737
1,TVAE,6.csv,synthetic,lr,3.0,1842,43299,0.9087516771450768,0.3637125764340012,0.0999490286586067,0.7467532467532467,0.8177777777777777,0.7407407407407407,0.75,0.6153846153846154,0.6722689075630253,0.1871037559612408
1,TVAE,6.csv,synthetic,xgb,3.0,1842,43299,0.9087516771450768,0.3637125764340012,0.0999490286586067,0.7532467532467533,0.8157407407407408,0.7407407407407407,0.76,0.625,0.6779661016949152,0.18277384340763092
1,TVAE,7.csv,synthetic,lr,1.0,614,43299,1.2551368410684856,0.3622822848739426,0.0987330082149448,0.7207792207792207,0.8135185185185185,0.7037037037037037,0.73,0.5846153846153846,0.6386554621848739,0.21032204294565582
1,TVAE,7.csv,synthetic,xgb,1.0,614,43299,1.2551368410684856,0.3622822848739426,0.0987330082149448,0.7337662337662337,0.7981481481481482,0.6851851851851852,0.76,0.6065573770491803,0.6434782608695652,0.20797300338745117
1,TVAE,7.csv,synthetic,lr,2.0,1228,43299,1.2551368410684856,0.3622822848739426,0.0987330082149448,0.7532467532467533,0.8064814814814815,0.7037037037037037,0.78,0.6333333333333333,0.6666666666666666,0.19758964896111839
1,TVAE,7.csv,synthetic,xgb,2.0,1228,43299,1.2551368410684856,0.3622822848739426,0.0987330082149448,0.7597402597402597,0.8103703703703704,0.6851851851851852,0.8,0.6491228070175439,0.6666666666666666,0.18403364717960358
1,TVAE,7.csv,synthetic,lr,3.0,1842,43299,1.2551368410684856,0.3622822848739426,0.0987330082149448,0.7467532467532467,0.8116666666666666,0.7407407407407407,0.75,0.6153846153846154,0.6722689075630253,0.19578617777206203
1,TVAE,7.csv,synthetic,xgb,3.0,1842,43299,1.2551368410684856,0.3622822848739426,0.0987330082149448,0.7532467532467533,0.8057407407407408,0.7592592592592593,0.75,0.6212121212121212,0.6833333333333333,0.18894706666469574
1,TVAE,8.csv,synthetic,lr,1.0,614,43299,1.1789928376984626,0.3609360569284583,0.0943676362968109,0.7467532467532467,0.8166666666666668,0.6851851851851852,0.78,0.6271186440677966,0.6548672566371682,0.19218988363675338
1,TVAE,8.csv,synthetic,xgb,1.0,614,43299,1.1789928376984626,0.3609360569284583,0.0943676362968109,0.6948051948051948,0.7962962962962963,0.6851851851851852,0.7,0.5522388059701493,0.6115702479338843,0.21727244555950165
1,TVAE,8.csv,synthetic,lr,2.0,1228,43299,1.1789928376984626,0.3609360569284583,0.0943676362968109,0.7662337662337663,0.8133333333333334,0.7037037037037037,0.8,0.6551724137931034,0.6785714285714286,0.19101835490751926
1,TVAE,8.csv,synthetic,xgb,2.0,1228,43299,1.1789928376984626,0.3609360569284583,0.0943676362968109,0.7467532467532467,0.8077777777777778,0.7222222222222222,0.76,0.6190476190476191,0.6666666666666666,0.19278880953788757
1,TVAE,8.csv,synthetic,lr,3.0,1842,43299,1.1789928376984626,0.3609360569284583,0.0943676362968109,0.7532467532467533,0.8151851851851852,0.7037037037037037,0.78,0.6333333333333333,0.6666666666666666,0.1910449825770647
1,TVAE,8.csv,synthetic,xgb,3.0,1842,43299,1.1789928376984626,0.3609360569284583,0.0943676362968109,0.7142857142857143,0.803888888888889,0.6666666666666666,0.74,0.5806451612903226,0.6206896551724138,0.19453184306621552
1,TVAE,9.csv,synthetic,lr,1.0,614,43299,1.122942528907653,0.3636339910205352,0.0881438525208693,0.7532467532467533,0.8146296296296297,0.7407407407407407,0.76,0.625,0.6779661016949152,0.18937131818448358
1,TVAE,9.csv,synthetic,xgb,1.0,614,43299,1.122942528907653,0.3636339910205352,0.0881438525208693,0.7337662337662337,0.8074074074074074,0.7592592592592593,0.72,0.5942028985507246,0.6666666666666666,0.1985110193490982
1,TVAE,9.csv,synthetic,lr,2.0,1228,43299,1.122942528907653,0.3636339910205352,0.0881438525208693,0.7142857142857143,0.8133333333333334,0.7407407407407407,0.7,0.5714285714285714,0.6451612903225806,0.20658943899301746
1,TVAE,9.csv,synthetic,xgb,2.0,1228,43299,1.122942528907653,0.3636339910205352,0.0881438525208693,0.7337662337662337,0.8133333333333334,0.8148148148148148,0.69,0.5866666666666667,0.6821705426356589,0.2059776782989502
1,TVAE,9.csv,synthetic,lr,3.0,1842,43299,1.122942528907653,0.3636339910205352,0.0881438525208693,0.7142857142857143,0.8044444444444444,0.7407407407407407,0.7,0.5714285714285714,0.6451612903225806,0.2162726379159115
1,TVAE,9.csv,synthetic,xgb,3.0,1842,43299,1.122942528907653,0.3636339910205352,0.0881438525208693,0.7272727272727273,0.8175925925925925,0.8148148148148148,0.68,0.5789473684210527,0.676923076923077,0.19361720979213715
1,TVAE,10.csv,synthetic,lr,1.0,614,43299,1.0752203948676031,0.3603289373771698,0.0870611550782467,0.7402597402597403,0.8233333333333333,0.7407407407407407,0.74,0.6060606060606061,0.6666666666666666,0.19261665502722589
1,TVAE,10.csv,synthetic,xgb,1.0,614,43299,1.0752203948676031,0.3603289373771698,0.0870611550782467,0.7207792207792207,0.8098148148148148,0.7592592592592593,0.7,0.5774647887323944,0.656,0.2006867229938507
1,TVAE,10.csv,synthetic,lr,2.0,1228,43299,1.0752203948676031,0.3603289373771698,0.0870611550782467,0.7337662337662337,0.8181481481481481,0.7407407407407407,0.73,0.5970149253731343,0.6611570247933884,0.19060741611150303
1,TVAE,10.csv,synthetic,xgb,2.0,1228,43299,1.0752203948676031,0.3603289373771698,0.0870611550782467,0.7142857142857143,0.7985185185185185,0.7962962962962963,0.67,0.5657894736842105,0.6615384615384615,0.21378390491008759
1,TVAE,10.csv,synthetic,lr,3.0,1842,43299,1.0752203948676031,0.3603289373771698,0.0870611550782467,0.7207792207792207,0.8074074074074074,0.7407407407407407,0.71,0.5797101449275363,0.6504065040650406,0.20434063424288249
1,TVAE,10.csv,synthetic,xgb,3.0,1842,43299,1.0752203948676031,0.3603289373771698,0.0870611550782467,0.7207792207792207,0.805,0.8148148148148148,0.67,0.5714285714285714,0.6717557251908397,0.20901377499103546
1,TVAE,11.csv,synthetic,lr,1.0,614,43299,0.9242621549228818,0.3609281804560443,0.1004080138525506,0.7467532467532467,0.8001851851851852,0.7222222222222222,0.76,0.6190476190476191,0.6666666666666666,0.19558164578246526
1,TVAE,11.csv,synthetic,xgb,1.0,614,43299,0.9242621549228818,0.3609281804560443,0.1004080138525506,0.6883116883116883,0.7901851851851852,0.6666666666666666,0.7,0.5454545454545454,0.6,0.20685012638568878
1,TVAE,11.csv,synthetic,lr,2.0,1228,43299,0.9242621549228818,0.3609281804560443,0.1004080138525506,0.7337662337662337,0.8094444444444445,0.7222222222222222,0.74,0.6,0.6554621848739496,0.1975659687134807
1,TVAE,11.csv,synthetic,xgb,2.0,1228,43299,0.9242621549228818,0.3609281804560443,0.1004080138525506,0.7662337662337663,0.8225925925925925,0.7222222222222222,0.79,0.65,0.6842105263157895,0.17449338734149933
1,TVAE,11.csv,synthetic,lr,3.0,1842,43299,0.9242621549228818,0.3609281804560443,0.1004080138525506,0.7337662337662337,0.8075925925925925,0.7407407407407407,0.73,0.5970149253731343,0.6611570247933884,0.19916531575417698
1,TVAE,11.csv,synthetic,xgb,3.0,1842,43299,0.9242621549228818,0.3609281804560443,0.1004080138525506,0.6948051948051948,0.8077777777777778,0.7777777777777778,0.65,0.5454545454545454,0.6412213740458015,0.20294992625713348
1,TVAE,12.csv,synthetic,lr,1.0,614,43299,1.1153939994065578,0.3564740237305435,0.0910040754262773,0.7402597402597403,0.8075925925925926,0.6666666666666666,0.78,0.6206896551724138,0.6428571428571429,0.1871509968511239
1,TVAE,12.csv,synthetic,xgb,1.0,614,43299,1.1153939994065578,0.3564740237305435,0.0910040754262773,0.7272727272727273,0.8009259259259259,0.5740740740740741,0.81,0.62,0.5961538461538461,0.1842334270477295
1,TVAE,12.csv,synthetic,lr,2.0,1228,43299,1.1153939994065578,0.3564740237305435,0.0910040754262773,0.7337662337662337,0.8162962962962963,0.6851851851851852,0.76,0.6065573770491803,0.6434782608695652,0.19076460792789152
1,TVAE,12.csv,synthetic,xgb,2.0,1228,43299,1.1153939994065578,0.3564740237305435,0.0910040754262773,0.7012987012987013,0.8116666666666666,0.6296296296296297,0.74,0.5666666666666667,0.5964912280701754,0.18728552758693695
1,TVAE,12.csv,synthetic,lr,3.0,1842,43299,1.1153939994065578,0.3564740237305435,0.0910040754262773,0.7467532467532467,0.8109259259259259,0.7407407407407407,0.75,0.6153846153846154,0.6722689075630253,0.19325812776033605
1,TVAE,12.csv,synthetic,xgb,3.0,1842,43299,1.1153939994065578,0.3564740237305435,0.0910040754262773,0.7402597402597403,0.8255555555555556,0.7222222222222222,0.75,0.609375,0.6610169491525424,0.1790744960308075
1,TVAE,13.csv,synthetic,lr,1.0,614,43299,0.9777866788201998,0.3605334586120587,0.0828714466325725,0.7142857142857143,0.8011111111111111,0.7222222222222222,0.71,0.5735294117647058,0.639344262295082,0.20920626177957596
1,TVAE,13.csv,synthetic,xgb,1.0,614,43299,0.9777866788201998,0.3605334586120587,0.0828714466325725,0.7467532467532467,0.8053703703703703,0.7962962962962963,0.72,0.6056338028169014,0.688,0.19055509567260742
1,TVAE,13.csv,synthetic,lr,2.0,1228,43299,0.9777866788201998,0.3605334586120587,0.0828714466325725,0.7402597402597403,0.807962962962963,0.7037037037037037,0.76,0.6129032258064516,0.6551724137931034,0.1928210468045674
1,TVAE,13.csv,synthetic,xgb,2.0,1228,43299,0.9777866788201998,0.3605334586120587,0.0828714466325725,0.7402597402597403,0.8162962962962963,0.7407407407407407,0.74,0.6060606060606061,0.6666666666666666,0.18616797029972076
1,TVAE,13.csv,synthetic,lr,3.0,1842,43299,0.9777866788201998,0.3605334586120587,0.0828714466325725,0.7272727272727273,0.8105555555555555,0.7037037037037037,0.74,0.59375,0.6440677966101694,0.19233743414292195
1,TVAE,13.csv,synthetic,xgb,3.0,1842,43299,0.9777866788201998,0.3605334586120587,0.0828714466325725,0.7142857142857143,0.8027777777777778,0.7592592592592593,0.69,0.5694444444444444,0.6507936507936508,0.19938664138317108
1,TVAE,14.csv,synthetic,lr,1.0,614,43299,0.8726557281072228,0.3596282370754072,0.0884853709764129,0.7402597402597403,0.8099999999999999,0.7407407407407407,0.74,0.6060606060606061,0.6666666666666666,0.20365996096592784
1,TVAE,14.csv,synthetic,xgb,1.0,614,43299,0.8726557281072228,0.3596282370754072,0.0884853709764129,0.7272727272727273,0.817037037037037,0.7777777777777778,0.7,0.5833333333333334,0.6666666666666666,0.19899724423885345
1,TVAE,14.csv,synthetic,lr,2.0,1228,43299,0.8726557281072228,0.3596282370754072,0.0884853709764129,0.7337662337662337,0.8066666666666668,0.7407407407407407,0.73,0.5970149253731343,0.6611570247933884,0.20405673072070346
1,TVAE,14.csv,synthetic,xgb,2.0,1228,43299,0.8726557281072228,0.3596282370754072,0.0884853709764129,0.7207792207792207,0.8227777777777778,0.7037037037037037,0.73,0.5846153846153846,0.6386554621848739,0.18228387832641602
1,TVAE,14.csv,synthetic,lr,3.0,1842,43299,0.8726557281072228,0.3596282370754072,0.0884853709764129,0.7402597402597403,0.8088888888888889,0.7407407407407407,0.74,0.6060606060606061,0.6666666666666666,0.1926711647364582
1,TVAE,14.csv,synthetic,xgb,3.0,1842,43299,0.8726557281072228,0.3596282370754072,0.0884853709764129,0.7337662337662337,0.8237037037037037,0.7962962962962963,0.7,0.589041095890411,0.6771653543307087,0.17912176251411438
1,COPULA,0.csv,synthetic,lr,1.0,614,12989,1.856049891204883,0.3533083524527094,0.0949577405481331,0.577922077922078,0.7985185185185185,0.9629629629629629,0.37,0.45217391304347826,0.6153846153846154,0.3570362012989913
1,COPULA,0.csv,synthetic,xgb,1.0,614,12989,1.856049891204883,0.3533083524527094,0.0949577405481331,0.6103896103896104,0.7407407407407407,0.8518518518518519,0.48,0.46938775510204084,0.6052631578947368,0.3024927079677582
1,COPULA,0.csv,synthetic,lr,2.0,1228,12989,1.856049891204883,0.3533083524527094,0.0949577405481331,0.5844155844155844,0.7875925925925926,0.9074074074074074,0.41,0.4537037037037037,0.6049382716049383,0.33793049263363745
1,COPULA,0.csv,synthetic,xgb,2.0,1228,12989,1.856049891204883,0.3533083524527094,0.0949577405481331,0.6558441558441559,0.7914814814814815,0.8888888888888888,0.53,0.5052631578947369,0.6442953020134228,0.26652637124061584
1,COPULA,0.csv,synthetic,lr,3.0,1842,12989,1.856049891204883,0.3533083524527094,0.0949577405481331,0.5909090909090909,0.7877777777777778,0.9629629629629629,0.39,0.46017699115044247,0.6227544910179641,0.3617808427726468
1,COPULA,0.csv,synthetic,xgb,3.0,1842,12989,1.856049891204883,0.3533083524527094,0.0949577405481331,0.6428571428571429,0.7894444444444444,0.8703703703703703,0.52,0.49473684210526314,0.6308724832214765,0.28551095724105835
1,COPULA,1.csv,synthetic,lr,1.0,614,12989,0.8302001500401699,0.3523361808581685,0.0763533351842259,0.7402597402597403,0.7835185185185185,0.6666666666666666,0.78,0.6206896551724138,0.6428571428571429,0.19717361100949776
1,COPULA,1.csv,synthetic,xgb,1.0,614,12989,0.8302001500401699,0.3523361808581685,0.0763533351842259,0.7337662337662337,0.8012962962962963,0.6296296296296297,0.79,0.6181818181818182,0.6238532110091743,0.1710052788257599
1,COPULA,1.csv,synthetic,lr,2.0,1228,12989,0.8302001500401699,0.3523361808581685,0.0763533351842259,0.7532467532467533,0.7842592592592592,0.6296296296296297,0.82,0.6538461538461539,0.6415094339622641,0.19416526020034686
1,COPULA,1.csv,synthetic,xgb,2.0,1228,12989,0.8302001500401699,0.3523361808581685,0.0763533351842259,0.7597402597402597,0.7914814814814815,0.6111111111111112,0.84,0.673469387755102,0.6407766990291263,0.17784982919692993
1,COPULA,1.csv,synthetic,lr,3.0,1842,12989,0.8302001500401699,0.3523361808581685,0.0763533351842259,0.7272727272727273,0.7846296296296297,0.6666666666666666,0.76,0.6,0.631578947368421,0.19956854458864845
1,COPULA,1.csv,synthetic,xgb,3.0,1842,12989,0.8302001500401699,0.3523361808581685,0.0763533351842259,0.7662337662337663,0.7751851851851852,0.6296296296296297,0.84,0.68,0.6538461538461539,0.18434388935565948
1,COPULA,2.csv,synthetic,lr,1.0,614,12989,1.22957475202247,0.3826691223875634,0.0717022028793656,0.6623376623376623,0.6901851851851852,0.05555555555555555,0.99,0.75,0.10344827586206896,0.21289910273951823
1,COPULA,2.csv,synthetic,xgb,1.0,614,12989,1.22957475202247,0.3826691223875634,0.0717022028793656,0.6753246753246753,0.6401851851851852,0.1111111111111111,0.98,0.75,0.1935483870967742,0.2220556139945984
1,COPULA,2.csv,synthetic,lr,2.0,1228,12989,1.22957475202247,0.3826691223875634,0.0717022028793656,0.6688311688311688,0.6827777777777777,0.12962962962962962,0.96,0.6363636363636364,0.2153846153846154,0.2124859047993109
1,COPULA,2.csv,synthetic,xgb,2.0,1228,12989,1.22957475202247,0.3826691223875634,0.0717022028793656,0.6688311688311688,0.6361111111111111,0.07407407407407407,0.99,0.8,0.13559322033898305,0.2316330522298813
1,COPULA,2.csv,synthetic,lr,3.0,1842,12989,1.22957475202247,0.3826691223875634,0.0717022028793656,0.6493506493506493,0.7177777777777777,0.018518518518518517,0.99,0.5,0.03571428571428571,0.22075868793342515
1,COPULA,2.csv,synthetic,xgb,3.0,1842,12989,1.22957475202247,0.3826691223875634,0.0717022028793656,0.6558441558441559,0.7187037037037037,0.018518518518518517,1.0,1.0,0.03636363636363636,0.21726088225841522
1,COPULA,3.csv,synthetic,lr,1.0,614,12989,1.7374653184924227,0.3633734522557996,0.1011224718009144,0.6038961038961039,0.4201851851851852,0.0,0.93,0.0,0.0,0.24570281910541752
1,COPULA,3.csv,synthetic,xgb,1.0,614,12989,1.7374653184924227,0.3633734522557996,0.1011224718009144,0.564935064935065,0.4805555555555556,0.25925925925925924,0.73,0.34146341463414637,0.29473684210526313,0.24812084436416626
1,COPULA,3.csv,synthetic,lr,2.0,1228,12989,1.7374653184924227,0.3633734522557996,0.1011224718009144,0.6363636363636364,0.49518518518518523,0.09259259259259259,0.93,0.4166666666666667,0.15151515151515152,0.23586885402318933
1,COPULA,3.csv,synthetic,xgb,2.0,1228,12989,1.7374653184924227,0.3633734522557996,0.1011224718009144,0.6363636363636364,0.3972222222222222,0.1111111111111111,0.92,0.42857142857142855,0.17647058823529413,0.25695300102233887
1,COPULA,3.csv,synthetic,lr,3.0,1842,12989,1.7374653184924227,0.3633734522557996,0.1011224718009144,0.6168831168831169,0.37203703703703705,0.0,0.95,0.0,0.0,0.24820573898908047
1,COPULA,3.csv,synthetic,xgb,3.0,1842,12989,1.7374653184924227,0.3633734522557996,0.1011224718009144,0.6168831168831169,0.5464814814814815,0.25925925925925924,0.81,0.42424242424242425,0.3218390804597701,0.23371312022209167
1,COPULA,4.csv,synthetic,lr,1.0,614,43299,1.2419665058633194,0.3476549721981133,0.0838886800854491,0.7467532467532467,0.7974074074074075,0.6111111111111112,0.82,0.6470588235294118,0.6285714285714286,0.18083841469050407
1,COPULA,4.csv,synthetic,xgb,1.0,614,43299,1.2419665058633194,0.3476549721981133,0.0838886800854491,0.7337662337662337,0.7846296296296297,0.5555555555555556,0.83,0.6382978723404256,0.594059405940594,0.1863771677017212
1,COPULA,4.csv,synthetic,lr,2.0,1228,43299,1.2419665058633194,0.3476549721981133,0.0838886800854491,0.7142857142857143,0.7846296296296296,0.6111111111111112,0.77,0.5892857142857143,0.6,0.19700000416570548
1,COPULA,4.csv,synthetic,xgb,2.0,1228,43299,1.2419665058633194,0.3476549721981133,0.0838886800854491,0.7142857142857143,0.7781481481481481,0.5555555555555556,0.8,0.6,0.5769230769230769,0.20169112086296082
1,COPULA,4.csv,synthetic,lr,3.0,1842,43299,1.2419665058633194,0.3476549721981133,0.0838886800854491,0.7402597402597403,0.8007407407407408,0.6666666666666666,0.78,0.6206896551724138,0.6428571428571429,0.19246533013664713
1,COPULA,4.csv,synthetic,xgb,3.0,1842,43299,1.2419665058633194,0.3476549721981133,0.0838886800854491,0.7012987012987013,0.7820370370370371,0.5370370370370371,0.79,0.58,0.5576923076923077,0.19323351979255676
1,COPULA,5.csv,synthetic,lr,1.0,614,43299,0.8865213910727072,0.3638779607066574,0.0802379619951178,0.7467532467532467,0.8127777777777778,0.5925925925925926,0.83,0.6530612244897959,0.6213592233009708,0.17707061145203257
1,COPULA,5.csv,synthetic,xgb,1.0,614,43299,0.8865213910727072,0.3638779607066574,0.0802379619951178,0.7337662337662337,0.8099999999999999,0.5555555555555556,0.83,0.6382978723404256,0.594059405940594,0.17360830307006836
1,COPULA,5.csv,synthetic,lr,2.0,1228,43299,0.8865213910727072,0.3638779607066574,0.0802379619951178,0.7532467532467533,0.812037037037037,0.5925925925925926,0.84,0.6666666666666666,0.6274509803921569,0.16911414187601306
1,COPULA,5.csv,synthetic,xgb,2.0,1228,43299,0.8865213910727072,0.3638779607066574,0.0802379619951178,0.7402597402597403,0.8157407407407408,0.6296296296296297,0.8,0.6296296296296297,0.6296296296296297,0.16938330233097076
1,COPULA,5.csv,synthetic,lr,3.0,1842,43299,0.8865213910727072,0.3638779607066574,0.0802379619951178,0.7532467532467533,0.8222222222222222,0.5925925925925926,0.84,0.6666666666666666,0.6274509803921569,0.16469392920446352
1,COPULA,5.csv,synthetic,xgb,3.0,1842,43299,0.8865213910727072,0.3638779607066574,0.0802379619951178,0.7532467532467533,0.834074074074074,0.5740740740740741,0.85,0.6739130434782609,0.62,0.15553739666938782
1,COPULA,6.csv,synthetic,lr,1.0,614,43299,1.6541951890174953,0.3502536126175144,0.1037660613155258,0.7142857142857143,0.8081481481481482,0.7592592592592593,0.69,0.5694444444444444,0.6507936507936508,0.19621037096680577
1,COPULA,6.csv,synthetic,xgb,1.0,614,43299,1.6541951890174953,0.3502536126175144,0.1037660613155258,0.7012987012987013,0.7857407407407409,0.6296296296296297,0.74,0.5666666666666667,0.5964912280701754,0.19086027145385742
1,COPULA,6.csv,synthetic,lr,2.0,1228,43299,1.6541951890174953,0.3502536126175144,0.1037660613155258,0.7597402597402597,0.7905555555555556,0.6666666666666666,0.81,0.6545454545454545,0.6605504587155964,0.18777130022768218
1,COPULA,6.csv,synthetic,xgb,2.0,1228,43299,1.6541951890174953,0.3502536126175144,0.1037660613155258,0.7142857142857143,0.73,0.5370370370370371,0.81,0.6041666666666666,0.5686274509803921,0.20717081427574158
1,COPULA,6.csv,synthetic,lr,3.0,1842,43299,1.6541951890174953,0.3502536126175144,0.1037660613155258,0.7337662337662337,0.7894444444444445,0.7592592592592593,0.72,0.5942028985507246,0.6666666666666666,0.20082837481307206
1,COPULA,6.csv,synthetic,xgb,3.0,1842,43299,1.6541951890174953,0.3502536126175144,0.1037660613155258,0.7207792207792207,0.7335185185185185,0.5,0.84,0.627906976744186,0.5567010309278351,0.20337699353694916
1,COPULA,7.csv,synthetic,lr,1.0,614,43299,1.1306023730294903,0.3632591173767467,0.1091756296263387,0.7402597402597403,0.8262962962962963,0.4444444444444444,0.9,0.7058823529411765,0.5454545454545454,0.17364404738738137
1,COPULA,7.csv,synthetic,xgb,1.0,614,43299,1.1306023730294903,0.3632591173767467,0.1091756296263387,0.6883116883116883,0.8011111111111111,0.3148148148148148,0.89,0.6071428571428571,0.4146341463414634,0.1831354945898056
1,COPULA,7.csv,synthetic,lr,2.0,1228,43299,1.1306023730294903,0.3632591173767467,0.1091756296263387,0.7597402597402597,0.841111111111111,0.4444444444444444,0.93,0.7741935483870968,0.5647058823529412,0.1688560114866271
1,COPULA,7.csv,synthetic,xgb,2.0,1228,43299,1.1306023730294903,0.3632591173767467,0.1091756296263387,0.7337662337662337,0.8098148148148148,0.3333333333333333,0.95,0.782608695652174,0.4675324675324675,0.19012175500392914
1,COPULA,7.csv,synthetic,lr,3.0,1842,43299,1.1306023730294903,0.3632591173767467,0.1091756296263387,0.7337662337662337,0.8277777777777778,0.3888888888888889,0.92,0.7241379310344828,0.5060240963855421,0.1715870226398795
1,COPULA,7.csv,synthetic,xgb,3.0,1842,43299,1.1306023730294903,0.3632591173767467,0.1091756296263387,0.7272727272727273,0.8338888888888888,0.3148148148148148,0.95,0.7727272727272727,0.4473684210526316,0.17772436141967773
1,COPULA,8.csv,synthetic,lr,1.0,614,43299,1.2596291736806304,0.3724205820128185,0.064153674153077,0.7077922077922078,0.7992592592592592,0.35185185185185186,0.9,0.6551724137931034,0.4578313253012048,0.17662138233685035
1,COPULA,8.csv,synthetic,xgb,1.0,614,43299,1.2596291736806304,0.3724205820128185,0.064153674153077,0.7207792207792207,0.7920370370370371,0.4444444444444444,0.87,0.6486486486486487,0.5274725274725275,0.1770319938659668
1,COPULA,8.csv,synthetic,lr,2.0,1228,43299,1.2596291736806304,0.3724205820128185,0.064153674153077,0.7402597402597403,0.8175925925925926,0.4444444444444444,0.9,0.7058823529411765,0.5454545454545454,0.16530604734854099
1,COPULA,8.csv,synthetic,xgb,2.0,1228,43299,1.2596291736806304,0.3724205820128185,0.064153674153077,0.7532467532467533,0.8205555555555556,0.4444444444444444,0.92,0.75,0.5581395348837209,0.16672198474407196
1,COPULA,8.csv,synthetic,lr,3.0,1842,43299,1.2596291736806304,0.3724205820128185,0.064153674153077,0.7337662337662337,0.8172222222222222,0.42592592592592593,0.9,0.696969696969697,0.5287356321839081,0.16349222114444975
1,COPULA,8.csv,synthetic,xgb,3.0,1842,43299,1.2596291736806304,0.3724205820128185,0.064153674153077,0.7532467532467533,0.7987037037037037,0.46296296296296297,0.91,0.7352941176470589,0.5681818181818182,0.17122608423233032
1,COPULA,9.csv,synthetic,lr,1.0,614,43299,1.8349965884453685,0.351970754105825,0.0595963110360521,0.7272727272727273,0.7766666666666666,0.6851851851851852,0.75,0.5967741935483871,0.6379310344827587,0.20042110021029913
1,COPULA,9.csv,synthetic,xgb,1.0,614,43299,1.8349965884453685,0.351970754105825,0.0595963110360521,0.7467532467532467,0.7975925925925926,0.6111111111111112,0.82,0.6470588235294118,0.6285714285714286,0.17610430717468262
